Year,Region,Civilians Wounded
2008,Middle East & North Africa,0
2008,Middle East & North Africa,9
2008,Middle East & North Africa,0
2008,Middle East & North Africa,2
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,8
2008,Middle East & North Africa,2
2008,Middle East & North Africa,10
2008,Middle East & North Africa,0
2008,Middle East & North Africa,5
2008,Middle East & North Africa,0
2008,Middle East & North Africa,10
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,3
2008,Middle East & North Africa,46
2008,Middle East & North Africa,0
2008,Middle East & North Africa,7
2008,Middle East & North Africa,0
2008,Middle East & North Africa,4
2008,Middle East & North Africa,5
2008,Middle East & North Africa,2
2008,Middle East & North Africa,0
2008,Middle East & North Africa,2
2008,Middle East & North Africa,5
2008,Middle East & North Africa,2
2008,Middle East & North Africa,130
2008,Middle East & North Africa,10
2008,Middle East & North Africa,4
2008,Middle East & North Africa,1
2008,Middle East & North Africa,6
2008,Middle East & North Africa,0
2008,Middle East & North Africa,1
2008,Middle East & North Africa,4
2008,Middle East & North Africa,0
2008,Middle East & North Africa,5
2008,Middle East & North Africa,
2008,Middle East & North Africa,2
2008,Middle East & North Africa,1
2008,Middle East & North Africa,3
2008,Middle East & North Africa,2
2008,Middle East & North Africa,5
2008,Middle East & North Africa,30
2008,Middle East & North Africa,0
2008,Middle East & North Africa,22
2008,Middle East & North Africa,1
2008,Middle East & North Africa,8
2008,Middle East & North Africa,1
2008,Middle East & North Africa,0
2008,Middle East & North Africa,
2008,Middle East & North Africa,7
2008,Middle East & North Africa,9
2008,Middle East & North Africa,5
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,1
2008,Middle East & North Africa,7
2008,Middle East & North Africa,0
2008,Middle East & North Africa,20
2008,Middle East & North Africa,0
2008,Middle East & North Africa,9
2008,Middle East & North Africa,2
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,2
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,2
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,
2008,Middle East & North Africa,1
2008,Middle East & North Africa,11
2008,Middle East & North Africa,1
2008,Middle East & North Africa,3
2008,Middle East & North Africa,65
2008,Middle East & North Africa,0
2008,Middle East & North Africa,8
2008,Middle East & North Africa,0
2008,Middle East & North Africa,19
2008,Middle East & North Africa,1
2008,Middle East & North Africa,40
2008,Middle East & North Africa,
2008,Middle East & North Africa,
2008,Middle East & North Africa,7
2008,Middle East & North Africa,12
2008,Middle East & North Africa,14
2008,Middle East & North Africa,0
2008,Middle East & North Africa,
2008,Middle East & North Africa,
2008,Middle East & North Africa,
2008,Middle East & North Africa,
2008,Middle East & North Africa,
2008,Middle East & North Africa,0
2008,Middle East & North Africa,
2008,Middle East & North Africa,
2008,Middle East & North Africa,
2008,Middle East & North Africa,
2008,Middle East & North Africa,1
2008,Middle East & North Africa,0
2008,Middle East & North Africa,4
2008,Middle East & North Africa,
2008,Middle East & North Africa,0
2008,Middle East & North Africa,1
2008,Middle East & North Africa,0
2008,Middle East & North Africa,20
2008,Middle East & North Africa,16
2008,Middle East & North Africa,12
2008,Middle East & North Africa,42
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,
2008,Middle East & North Africa,0
2008,Middle East & North Africa,1
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,5
2008,Middle East & North Africa,6
2008,Middle East & North Africa,6
2008,Middle East & North Africa,2
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,7
2008,Middle East & North Africa,14
2008,Middle East & North Africa,0
2008,Middle East & North Africa,9
2008,Middle East & North Africa,
2008,Middle East & North Africa,
2008,Middle East & North Africa,
2008,Middle East & North Africa,1
2008,Middle East & North Africa,4
2008,Middle East & North Africa,0
2008,Middle East & North Africa,15
2008,Middle East & North Africa,0
2008,Middle East & North Africa,4
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,2
2008,Middle East & North Africa,0
2008,Middle East & North Africa,
2008,Middle East & North Africa,2
2008,Middle East & North Africa,0
2008,Middle East & North Africa,
2008,Middle East & North Africa,
2008,Middle East & North Africa,
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,
2008,Middle East & North Africa,0
2008,Middle East & North Africa,9
2008,Middle East & North Africa,0
2008,Middle East & North Africa,
2008,Middle East & North Africa,0
2008,Middle East & North Africa,2
2008,Middle East & North Africa,0
2008,Middle East & North Africa,13
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,1
2008,Middle East & North Africa,1
2008,Middle East & North Africa,4
2008,Middle East & North Africa,0
2008,Middle East & North Africa,1
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,2
2008,Middle East & North Africa,7
2008,Middle East & North Africa,1
2008,Middle East & North Africa,27
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,3
2008,Middle East & North Africa,30
2008,Middle East & North Africa,0
2008,Middle East & North Africa,1
2008,Middle East & North Africa,0
2008,Middle East & North Africa,15
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,1
2008,Middle East & North Africa,1
2008,Middle East & North Africa,2
2008,Middle East & North Africa,7
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,3
2008,Middle East & North Africa,0
2008,Middle East & North Africa,7
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,4
2008,Middle East & North Africa,0
2008,Middle East & North Africa,4
2008,Middle East & North Africa,0
2008,Middle East & North Africa,16
2008,Middle East & North Africa,11
2008,Middle East & North Africa,2
2008,Middle East & North Africa,5
2008,Middle East & North Africa,17
2008,Middle East & North Africa,10
2008,Middle East & North Africa,0
2008,Middle East & North Africa,14
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,5
2008,Middle East & North Africa,0
2008,Middle East & North Africa,4
2008,Middle East & North Africa,0
2008,Middle East & North Africa,6
2008,Middle East & North Africa,2
2008,Middle East & North Africa,0
2008,Middle East & North Africa,27
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,2
2008,Middle East & North Africa,25
2008,Middle East & North Africa,
2008,Middle East & North Africa,
2008,Middle East & North Africa,0
2008,Middle East & North Africa,22
2008,Middle East & North Africa,2
2008,Middle East & North Africa,1
2008,Middle East & North Africa,1
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,
2008,Middle East & North Africa,7
2008,Middle East & North Africa,6
2008,Middle East & North Africa,3
2008,Middle East & North Africa,0
2008,Middle East & North Africa,2
2008,Middle East & North Africa,200
2008,Middle East & North Africa,1
2008,Middle East & North Africa,0
2008,Middle East & North Africa,6
2008,Middle East & North Africa,1
2008,Middle East & North Africa,3
2008,Middle East & North Africa,5
2008,Middle East & North Africa,4
2008,Middle East & North Africa,0
2008,Middle East & North Africa,1
2008,Middle East & North Africa,8
2008,Middle East & North Africa,30
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,17
2008,Middle East & North Africa,0
2008,Middle East & North Africa,8
2008,Middle East & North Africa,5
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,2
2008,Middle East & North Africa,20
2008,Middle East & North Africa,1
2008,Middle East & North Africa,6
2008,Middle East & North Africa,4
2008,Middle East & North Africa,0
2008,Middle East & North Africa,80
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,1
2008,Middle East & North Africa,8
2008,Middle East & North Africa,11
2008,Middle East & North Africa,6
2008,Middle East & North Africa,4
2008,Middle East & North Africa,6
2008,Middle East & North Africa,0
2008,Middle East & North Africa,1
2008,Middle East & North Africa,2
2008,Middle East & North Africa,8
2008,Middle East & North Africa,5
2008,Middle East & North Africa,0
2008,Middle East & North Africa,2
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,1
2008,Middle East & North Africa,2
2008,Middle East & North Africa,3
2008,Middle East & North Africa,1
2008,Middle East & North Africa,7
2008,Middle East & North Africa,60
2008,Middle East & North Africa,3
2008,Middle East & North Africa,4
2008,Middle East & North Africa,0
2008,Middle East & North Africa,2
2008,Middle East & North Africa,4
2008,Middle East & North Africa,10
2008,Middle East & North Africa,0
2008,Middle East & North Africa,2
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,5
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,12
2008,Middle East & North Africa,4
2008,Middle East & North Africa,3
2008,Middle East & North Africa,4
2008,Middle East & North Africa,1
2008,Middle East & North Africa,
2008,Middle East & North Africa,5
2008,Middle East & North Africa,14
2008,Middle East & North Africa,0
2008,Middle East & North Africa,7
2008,Middle East & North Africa,5
2008,Middle East & North Africa,
2008,Middle East & North Africa,
2008,Middle East & North Africa,1
2008,Middle East & North Africa,3
2008,Middle East & North Africa,4
2008,Middle East & North Africa,1
2008,Middle East & North Africa,1
2008,Middle East & North Africa,1
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,0
2008,Middle East & North Africa,3
2008,Middle East & North Africa,2
2008,Middle East & North Africa,0
2008,Middle East & North Africa,
2008,Middle East & North Africa,0
2008,Middle East & North Africa,10
2008,Middle East & North Africa,0
2008,Middle East & North Africa,
2008,Middle East & North Africa,4
2008,Middle East & North Africa,6
2008,Middle East & North Africa,0
2008,Middle East & North Africa,1
2008,Middle East & North Africa,6
2008,Middle East & North Africa,15
